objectid;cl;nome_completo;area_plane;cod_rp;rp;codra;regiao_adm;cb_imovel;nome;tributacao;tot_imoveis;area_territ;exercicio
10083;116285;Rua Seis - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;17;5433;2023
10084;116293;Rua Sete - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;22;6604;2023
10085;116301;Rua Oito - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;21;6814;2023
10086;116319;Rua Nove - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;13;3906;2023
10087;116327;Rua Nove A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;13;4024;2023
10088;116335;Rua Dez - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;3600;2023
10089;116343;Rua Onze - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;3600;2023
10090;116350;Rua Doze - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;9;2700;2023
10091;116376;Rua Treze A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;7;2202;2023
10092;116384;Rua Quatorze - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;69;23820;2023
10093;116392;Rua Quinze - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;27;8438;2023
10094;116400;Rua Dezesseis - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;29;8879;2023
10095;116418;Rua Dezesseis - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;13;3900;2023
10096;116426;Rua Dezoito - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;4;1282;2023
10097;116434;Rua Dezenove - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;3313;2023
10098;116442;Rua Vinte - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;14;4300;2023
10099;116459;Rua Vinte e um - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;16;4461;2023
10100;116467;Rua Vinte e dois - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;76;23454;2023
10101;116475;Rua Vinte e três - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;66;28894;2023
10102;117499;Rua Noventa e oito - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;300;2023
10103;117507;Rua Noventa e nove - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;10;3306;2023
10104;117515;Rua Cem - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;11;3390;2023
10105;117523;Rua Cento e um - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;9;2828;2023
10106;117531;Rua Cento e dois - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;7;2165;2023
10107;117549;Rua Cento e três - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;15;4701;2023
10108;117556;Rua Cento e quatro - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;10;3121;2023
10109;127589;Rua Ipomeia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;41;282781;2023
10110;137968;Rua Cedral;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;19;5132;2023
10111;153239;Rua Balsamo;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;40;6116;2023
10112;156356;Rua Alexania;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;8;2499;2023
10113;156836;Rua Arceburgo;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;1696;2023
10114;156844;Rua Biguatingá;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;11;1296;2023
10115;156851;Rua Acorizal;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;16;1358;2023
10116;156869;Rua Dorizon;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;15;2649;2023
10117;157347;Rua Icoraci;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;19;2971;2023
10118;157354;Rua Japerica;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;23;3519;2023
10119;157362;Rua Tucuruí;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;27;4165;2023
10120;157370;Rua Tuparendi;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;11;1774;2023
10121;157388;Rua Mulungu;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;18;2982;2023
10122;157396;Rua Arapoti;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;14;2243;2023
10123;166785;Rua Jose de Paula Chaves;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;2;378;2023
10124;166793;Rua Engenheiro Arthur Chelles;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;71;9629;2023
10125;166801;Rua Otto Maria Carpeaux;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;37;4643;2023
10126;166819;Rua Décio Pereira;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;20;2811;2023
10127;166827;Rua Alziro Zarur;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;48;6103;2023
10128;166835;Rua Venâncio Igrejas;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;7;1058;2023
10129;166843;Rua Lourdinha Bittencourt;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;120;2023
10130;166850;Rua Sergio Cardoso;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;17;2047;2023
10131;167205;Rua Seixal;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;14;3069;2023
10132;167361;Rua Alexandre Amaral;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;70;10295;2023
10133;167379;Rua Joaquim de Freitas;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;1632;2023
10134;167387;Rua Juarez Oliveira e Silva;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;13;1648;2023
10135;167395;Rua Jose Mercadante;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;15;1854;2023
10136;167403;Rua Jose Octávio Correa Lima;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;7;845;2023
10137;167429;Rua Samuel Wainer;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;32;4930;2023
10138;167452;Rua Brenno de Castro;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;16;2136;2023
10139;167460;Rua Nilo Sérgio;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;13;1704;2023
10140;167478;Rua Geraldo Borges;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;16;2078;2023
10141;167486;Rua Frederico Rangel;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;16;2037;2023
10142;167494;Rua Alziro José Angioni;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;16;2042;2023
10143;167502;Rua Sebastião de Paiva;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;15;3170;2023
10144;167510;Rua Santa Rosa;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;36;8233;2023
10145;167536;Rua Daniel Jacinto;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;3;399;2023
10146;167742;Rua Crispim do Amaral;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;32;7783;2023
10147;168633;Rua Rancho Alegre;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;2;314;2023
10148;168641;Rua Nova Veneza;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;135;2023
10149;168658;Rua Rio Formoso;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;34;4354;2023
10150;168666;Rua Serra Branca;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;1479;2023
10151;168674;Rua Nazare de Minas;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;8;4348;2023
10152;169292;Rua Álvaro Fortes;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;27;6297;2023
10153;169300;Rua Mauricio Elias;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;2;476;2023
10154;169318;Rua Manoel Blasques;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;27;4581;2023
10155;169334;Rua Mario Rossi;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;15;2532;2023
10156;169490;Rua Waldir Calmon;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;8;1967;2023
10157;171256;Rua Mozart Monteiro;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;77;11542;2023
10158;171264;Rua Professor Jose do Couto;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;51;6642;2023
10159;171272;Rua Arnaldo Tarquino;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;34;4539;2023
10160;171280;Rua Djalma Brum;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;32;4403;2023
10161;171298;Rua Jorge Braga;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;30;4702;2023
10162;171306;Rua Silvio de Castilho;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;16;2700;2023
10163;171314;Rua Paulo Martins;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;6;44612;2023
10164;171975;Rua Irnack do Amaral;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;19;3204;2023
10165;171983;Rua Diniz Nazareth;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;9;1704;2023
10166;171991;Praça Marcia de Windsor;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;4;780;2023
10167;183228;Rua Osvaldo Piragibe;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;9;1576;2023
10168;183236;Rua Domingos Machado;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;10;1725;2023
10169;183244;Rua Rejane Paula de Melo;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;14;2077;2023
10170;188557;Rua Martinho de Haro;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;25;4816;2023
10171;191726;Rua Paz de Núbia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;160;2023
10172;191734;Rua Felicidade de Núbia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;205;2023
10173;191742;Rua Alegria de Núbia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;3;864;2023
10174;197186;Rua Jose Porfirio de Souza;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;43;12031;2023
10175;197194;Rua Jose Maximiniano Neto;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;20;53655;2023
10176;197202;Rua Ciro Flavio Salazar;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;20;6313;2023
10177;197210;Rua Manoel Antão de Paiva;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;34;5244;2023
10178;197228;Rua Lidja Zamenhof;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;19;3118;2023
10179;197236;Rua Olegário da Silva Jordão;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;18;2754;2023
10180;197244;Rua Manoel Cabral;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;6;1047;2023
10181;197251;Rua Paulo Roberto Marques;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;17;2930;2023
10182;197269;Rua Francelino Claudelino de Souza;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;2;320;2023
10183;197277;Rua Jose Martins Pires;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;22;5229;2023
10184;197285;Rua Jacintho de Mendonça Filho;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;2164;2023
10185;197293;Praça Rosino do Nascimento;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;30;5070;2023
10186;197509;Rua Dois;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;2;256;2023
10187;197517;Rua Três;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;128;2023
10188;197541;Rua Seis;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;128;2023
10189;197558;Rua Sete;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;208;2023
10190;197566;Rua Oito;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;120;2023
10191;197608;Rua Doze;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;144;2023
10192;207431;Rua A - PAL 43330;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;29;5303;2023
10193;207449;Rua B - PAL 43330;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;6;1140;2023
10194;211888;Rua Zeze Macedo;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;35;4650;2023
10195;211896;Rua Dois - PAL 44409;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;24;3082;2023
10196;211912;Rua Quatro - PAL 44409;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;32;4338;2023
10197;211920;Rua Cinco - PAL 44409;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;1887;2023
10198;212035;Rua Dois - PAL 44109;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;170;2023
10199;212100;Rua C - PAL 43014;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;16;2354;2023
10200;212118;Rua D - PAL 43014;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;13;1718;2023
10201;215715;Rua A - PAA 11663 / PAL 45187;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;3;480;2023
10202;215723;Rua B - PAA 11663 / PAL 45187;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;69;8959;2023
10203;215731;Rua C - PAA 11663 / PAL 45187;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;49;8060;2023
10204;215749;Rua D - PAA 11663 / PAL 45187;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;2;374;2023
10205;215764;Rua F - PAA 11663 / PAL 45187;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;2;330;2023
10206;215772;Rua G - PAA 11663 / PAL 45187;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;4;1532;2023
10207;215780;Rua H - PAA 11663 / PAL 45187;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;4;3097;2023
10208;218537;Rua Adhemar Ferreira da Silva;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;2;345;2023
10209;219824;Rua Carlos Cachaça;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;36;5829;2023
10210;219832;Rua Bezerra da Silva;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;7;1030;2023
10211;219840;Rua Candonga;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;180;2023
10212;229351;Rua 1 - PAA 12055 / PAL 46767;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;1;1355;2023
10213;259150;Rua E;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;18;2400;2023
10214;259168;Rua D;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;46;9025;2023
10215;259184;Rua F;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;29;4108;2023
10216;259192;Rua G;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;23;3208;2023
10217;259200;Rua A;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;12;3699;2023
10218;259218;Rua B;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;26;3608;2023
10219;259861;sem nome - CL 259861;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;42;9618;2023
10220;478644;Rua Projetada A PAA 12481/PAL 48584;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;17;8966;2023
10221;478651;Rua Projetada B PAA 12481/PAL 48584;5;5.2;Campo Grande;18;CAMPO GRANDE            ;143;Santíssimo                ;T;15;5962;2023
10222;604;Rua Campos Elíseos;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;271;2023
10223;1214;Rua Balieira;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;6;1826;2023
10224;1230;Rua Lucrécia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;9;2292;2023
10225;1255;Rua Garcínia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;11;3246;2023
